Question Content,Image ID,Image Path,Categories
Why is he recording them?,562845,COCO_train2014_000000562845.jpg,"[1, 34]"
Were they trying for a record?,562845,COCO_train2014_000000562845.jpg,"[1, 34]"
How long have they been spinning them for?,562845,COCO_train2014_000000562845.jpg,"[1, 34]"
Where is this?,562845,COCO_train2014_000000562845.jpg,"[1, 34]"
Is it safe to use that porto potty?,557515,COCO_train2014_000000557515.jpg,[70]
How long since someone cleaned the outhouse?,557515,COCO_train2014_000000557515.jpg,[70]
Why is this outhouse roped off?,557515,COCO_train2014_000000557515.jpg,[70]
Why is this bathroom roped off?,557515,COCO_train2014_000000557515.jpg,[70]
What kind of toilet is this?,557515,COCO_train2014_000000557515.jpg,[70]
What city is this?,172151,COCO_train2014_000000172151.jpg,"[1, 10, 3, 85]"
Do you ever go that way?,172151,COCO_train2014_000000172151.jpg,"[1, 10, 3, 85]"
What time does the clock say?,172151,COCO_train2014_000000172151.jpg,"[1, 10, 3, 85]"
Why can't you exit at night??,172151,COCO_train2014_000000172151.jpg,"[1, 10, 3, 85]"
Where are they exiting?,172151,COCO_train2014_000000172151.jpg,"[1, 10, 3, 85]"
What is her name?,258956,COCO_train2014_000000258956.jpg,"[1, 28, 31]"
Is it raining?,258956,COCO_train2014_000000258956.jpg,"[1, 28, 31]"
why does she have an umbrella when its not raining?,258956,COCO_train2014_000000258956.jpg,"[1, 28, 31]"
Is that umbrella expensive?,258956,COCO_train2014_000000258956.jpg,"[1, 28, 31]"
Is this woman crossing a road?,258956,COCO_train2014_000000258956.jpg,"[1, 28, 31]"
Is the man flying that red kite?,468279,COCO_train2014_000000468279.jpg,"[1, 38]"
Who is that fly,468279,COCO_train2014_000000468279.jpg,"[1, 38]"
What beach is this?,468279,COCO_train2014_000000468279.jpg,"[1, 38]"
Where is this?,468279,COCO_train2014_000000468279.jpg,"[1, 38]"
How high is that kite?,468279,COCO_train2014_000000468279.jpg,"[1, 38]"
Did you try this slope yourself?,389133,COCO_train2014_000000389133.jpg,"[1, 35]"
Where are they skiing?,389133,COCO_train2014_000000389133.jpg,"[1, 35]"
What competition was this?,389133,COCO_train2014_000000389133.jpg,"[1, 35]"
What mountain is that?,389133,COCO_train2014_000000389133.jpg,"[1, 35]"
Who do you think is the faster skier here?,389133,COCO_train2014_000000389133.jpg,"[1, 35]"
What are these people eating?,107518,COCO_train2014_000000107518.jpg,"[1, 59, 31]"
How good was the food?,107518,COCO_train2014_000000107518.jpg,"[1, 59, 31]"
What are they eating?,107518,COCO_train2014_000000107518.jpg,"[1, 59, 31]"
What does the number on the woman's arm mean?,107518,COCO_train2014_000000107518.jpg,"[1, 59, 31]"
What are they eating?,107518,COCO_train2014_000000107518.jpg,"[1, 59, 31]"
Where are they riding to?,387124,COCO_train2014_000000387124.jpg,"[1, 2, 27, 38]"
Did you see them fly it?,387124,COCO_train2014_000000387124.jpg,"[1, 2, 27, 38]"
Is that the man's kid behind him?,387124,COCO_train2014_000000387124.jpg,"[1, 2, 27, 38]"
Is the child a boy or a girl?,387124,COCO_train2014_000000387124.jpg,"[1, 2, 27, 38]"
How long have they been biking?,387124,COCO_train2014_000000387124.jpg,"[1, 2, 27, 38]"
How high is she flying the kite?,53712,COCO_train2014_000000053712.jpg,"[1, 38, 31]"
What's the trick to keeping a kite aloft?,53712,COCO_train2014_000000053712.jpg,"[1, 38, 31]"
What type of kite is she flying?,53712,COCO_train2014_000000053712.jpg,"[1, 38, 31]"
Is it safe with so many clouds?,53712,COCO_train2014_000000053712.jpg,"[1, 38, 31]"
What is the girl flying?,53712,COCO_train2014_000000053712.jpg,"[1, 38, 31]"
Who is that skateboarding?,201929,COCO_train2014_000000201929.jpg,"[1, 41]"
What trick is he performing?,201929,COCO_train2014_000000201929.jpg,"[1, 41]"
Where is this event taking place at?,201929,COCO_train2014_000000201929.jpg,"[1, 41]"
Is that a man or a woman on the skateboard?,201929,COCO_train2014_000000201929.jpg,"[1, 41]"
Did this kid win the skateboard competition?,201929,COCO_train2014_000000201929.jpg,"[1, 41]"
Do you know what kind of car this is?,306439,COCO_train2014_000000306439.jpg,"[64, 1, 3, 86, 28]"
What is the make and model of the car?,306439,COCO_train2014_000000306439.jpg,"[64, 1, 3, 86, 28]"
How much does that car cost?,306439,COCO_train2014_000000306439.jpg,"[64, 1, 3, 86, 28]"
What kind of car is that?,306439,COCO_train2014_000000306439.jpg,"[64, 1, 3, 86, 28]"
How much money is that car worth?,306439,COCO_train2014_000000306439.jpg,"[64, 1, 3, 86, 28]"
What are all those things sitting on the beach?,12386,COCO_train2014_000000012386.jpg,"[9, 38]"
Are those tents?,12386,COCO_train2014_000000012386.jpg,"[9, 38]"
Are those wind sails?,12386,COCO_train2014_000000012386.jpg,"[9, 38]"
Were people taking turns?,12386,COCO_train2014_000000012386.jpg,"[9, 38]"
What are those?,12386,COCO_train2014_000000012386.jpg,"[9, 38]"
Why is he photographing the pizza?,460362,COCO_train2014_000000460362.jpg,"[1, 59]"
Is that a pizza?,460362,COCO_train2014_000000460362.jpg,"[1, 59]"
What kind of pizza is that?,460362,COCO_train2014_000000460362.jpg,"[1, 59]"
Why is he taking a picture of the pizza?,460362,COCO_train2014_000000460362.jpg,"[1, 59]"
How many calories are in that pizza?,460362,COCO_train2014_000000460362.jpg,"[1, 59]"
What take-out restaurant did the girls go to?,5094,COCO_train2014_000000005094.jpg,"[1, 67, 47, 28, 62, 31]"
Where are they walking to?,5094,COCO_train2014_000000005094.jpg,"[1, 67, 47, 28, 62, 31]"
Why are they walking so fast?,5094,COCO_train2014_000000005094.jpg,"[1, 67, 47, 28, 62, 31]"
What kind of heels is she wearing?,5094,COCO_train2014_000000005094.jpg,"[1, 67, 47, 28, 62, 31]"
Where are they going?,5094,COCO_train2014_000000005094.jpg,"[1, 67, 47, 28, 62, 31]"
Where are they skiing?,534633,COCO_train2014_000000534633.jpg,"[27, 1, 35, 36]"
How long have you been skiing?,534633,COCO_train2014_000000534633.jpg,"[27, 1, 35, 36]"
Is the man checking his ski?,534633,COCO_train2014_000000534633.jpg,"[27, 1, 35, 36]"
What is the man in skis trying to do?,534633,COCO_train2014_000000534633.jpg,"[27, 1, 35, 36]"
Will these two make it to the bottom of the mountain?,534633,COCO_train2014_000000534633.jpg,"[27, 1, 35, 36]"
What is he watching?,11091,COCO_train2014_000000011091.jpg,"[1, 65, 72, 73, 17, 62]"
What is this man watching on the laptop?,11091,COCO_train2014_000000011091.jpg,"[1, 65, 72, 73, 17, 62]"
What else does the man use the laptop for?,11091,COCO_train2014_000000011091.jpg,"[1, 65, 72, 73, 17, 62]"
Is this man watching a movie on the laptop?,11091,COCO_train2014_000000011091.jpg,"[1, 65, 72, 73, 17, 62]"
What movie is he watching?,11091,COCO_train2014_000000011091.jpg,"[1, 65, 72, 73, 17, 62]"
What does 350 mean?,365175,COCO_train2014_000000365175.jpg,"[32, 1, 31]"
What are they holding?,365175,COCO_train2014_000000365175.jpg,"[32, 1, 31]"
Why is 350 printed on the ties?,365175,COCO_train2014_000000365175.jpg,"[32, 1, 31]"
What does the 350 mean?,365175,COCO_train2014_000000365175.jpg,"[32, 1, 31]"
What does 350 stand for?,365175,COCO_train2014_000000365175.jpg,"[32, 1, 31]"
What is everybody looking at?,41745,COCO_train2014_000000041745.jpg,"[1, 4, 28, 31]"
Are they watching a concert?,41745,COCO_train2014_000000041745.jpg,"[1, 4, 28, 31]"
Where is this?,41745,COCO_train2014_000000041745.jpg,"[1, 4, 28, 31]"
What are the people watching?,41745,COCO_train2014_000000041745.jpg,"[1, 4, 28, 31]"
What was going on?,41745,COCO_train2014_000000041745.jpg,"[1, 4, 28, 31]"
What are they playing?,495233,COCO_train2014_000000495233.jpg,"[1, 67, 75, 47, 54, 59, 62, 63]"
What video game are these boys playing?,495233,COCO_train2014_000000495233.jpg,"[1, 67, 75, 47, 54, 59, 62, 63]"
What game are they playing?,495233,COCO_train2014_000000495233.jpg,"[1, 67, 75, 47, 54, 59, 62, 63]"
Are these people having a pizza party?,495233,COCO_train2014_000000495233.jpg,"[1, 67, 75, 47, 54, 59, 62, 63]"
Are they all paying a game?,495233,COCO_train2014_000000495233.jpg,"[1, 67, 75, 47, 54, 59, 62, 63]"
What language is that on the sign?,181631,COCO_train2014_000000181631.jpg,"[1, 3, 13]"
Is this a trailer park?,181631,COCO_train2014_000000181631.jpg,"[1, 3, 13]"
What language is that sign in?,181631,COCO_train2014_000000181631.jpg,"[1, 3, 13]"
What language is on the stop sign?,181631,COCO_train2014_000000181631.jpg,"[1, 3, 13]"
Where was this taken?,181631,COCO_train2014_000000181631.jpg,"[1, 3, 13]"
How old is the kid riding the sheep?,115251,COCO_train2014_000000115251.jpg,"[1, 20]"
How long did the rider make it on this sheep?,115251,COCO_train2014_000000115251.jpg,"[1, 20]"
What type of event is this?,115251,COCO_train2014_000000115251.jpg,"[1, 20]"
Why is he riding on a goat?,115251,COCO_train2014_000000115251.jpg,"[1, 20]"
How old is the kid riding?,115251,COCO_train2014_000000115251.jpg,"[1, 20]"
What are you eating?,369931,COCO_train2014_000000369931.jpg,"[1, 59, 61, 47]"
How old are these girls?,369931,COCO_train2014_000000369931.jpg,"[1, 59, 61, 47]"
What is that she's eating?,369931,COCO_train2014_000000369931.jpg,"[1, 59, 61, 47]"
What are they enjoying?,369931,COCO_train2014_000000369931.jpg,"[1, 59, 61, 47]"
Was there any occasion?,369931,COCO_train2014_000000369931.jpg,"[1, 59, 61, 47]"
Wouldn't this guy be safer in a shirt?,385972,COCO_train2014_000000385972.jpg,"[1, 2, 3, 8, 10, 27]"
Why is he not in the bike lane?,385972,COCO_train2014_000000385972.jpg,"[1, 2, 3, 8, 10, 27]"
What city is this street in?,385972,COCO_train2014_000000385972.jpg,"[1, 2, 3, 8, 10, 27]"
What is the man carrying in the backpack?,385972,COCO_train2014_000000385972.jpg,"[1, 2, 3, 8, 10, 27]"
Do you think his feet hurt riding a bike like that?,385972,COCO_train2014_000000385972.jpg,"[1, 2, 3, 8, 10, 27]"
Are the girls sisters?,151729,COCO_train2014_000000151729.jpg,"[1, 15]"
Are these little girls playmates?,151729,COCO_train2014_000000151729.jpg,"[1, 15]"
How old is the girl on the right?,151729,COCO_train2014_000000151729.jpg,"[1, 15]"
Are those girls fighting?,151729,COCO_train2014_000000151729.jpg,"[1, 15]"
What is the age difference between the two girls?,151729,COCO_train2014_000000151729.jpg,"[1, 15]"
Why are they looking at the pizza like they're unhappy?,370059,COCO_train2014_000000370059.jpg,"[1, 67, 59, 47]"
Where is this pizzeria?,370059,COCO_train2014_000000370059.jpg,"[1, 67, 59, 47]"
Was this a birthday celebration?,370059,COCO_train2014_000000370059.jpg,"[1, 67, 59, 47]"
How much did the pizza cost?,370059,COCO_train2014_000000370059.jpg,"[1, 67, 59, 47]"
Are all of the pizza's sliced?,370059,COCO_train2014_000000370059.jpg,"[1, 67, 59, 47]"
Who was the cake decorator?,250749,COCO_train2014_000000250749.jpg,"[32, 1, 61, 49]"
When did they get married?,250749,COCO_train2014_000000250749.jpg,"[32, 1, 61, 49]"
Is this a wedding?,250749,COCO_train2014_000000250749.jpg,"[32, 1, 61, 49]"
What flavor is the wedding cake?,250749,COCO_train2014_000000250749.jpg,"[32, 1, 61, 49]"
How long have you been married?,250749,COCO_train2014_000000250749.jpg,"[32, 1, 61, 49]"
Does that girls hand looks crooked?,325957,COCO_train2014_000000325957.jpg,"[1, 13]"
Why is this child holding up their hand?,325957,COCO_train2014_000000325957.jpg,"[1, 13]"
Is the child a boy or a girl?,325957,COCO_train2014_000000325957.jpg,"[1, 13]"
What does her pose symbolize to you?,325957,COCO_train2014_000000325957.jpg,"[1, 13]"
Do many cars go through the stop sign?,325957,COCO_train2014_000000325957.jpg,"[1, 13]"
How long will he be gone?,418517,COCO_train2014_000000418517.jpg,"[1, 77, 63]"
What branch of the military is he in?,418517,COCO_train2014_000000418517.jpg,"[1, 77, 63]"
Is the soldier leaving?,418517,COCO_train2014_000000418517.jpg,"[1, 77, 63]"
Is she waiting for her father to go overseas?,418517,COCO_train2014_000000418517.jpg,"[1, 77, 63]"
What is the girl doing on that phone?,418517,COCO_train2014_000000418517.jpg,"[1, 77, 63]"
What do these men do for a living?,366925,COCO_train2014_000000366925.jpg,"[1, 73, 76, 52, 84, 27, 31, 62, 63]"
Is that your new laptop?,366925,COCO_train2014_000000366925.jpg,"[1, 73, 76, 52, 84, 27, 31, 62, 63]"
What are the men working on with the laptop?,366925,COCO_train2014_000000366925.jpg,"[1, 73, 76, 52, 84, 27, 31, 62, 63]"
What are they looking at on the computer?,366925,COCO_train2014_000000366925.jpg,"[1, 73, 76, 52, 84, 27, 31, 62, 63]"
what team do these men belong to?,366925,COCO_train2014_000000366925.jpg,"[1, 73, 76, 52, 84, 27, 31, 62, 63]"
Are there many bicyclists there?,136043,COCO_train2014_000000136043.jpg,"[1, 2, 3, 6, 8]"
Do lots of people ride bicycles there?,136043,COCO_train2014_000000136043.jpg,"[1, 2, 3, 6, 8]"
What city is this?,136043,COCO_train2014_000000136043.jpg,"[1, 2, 3, 6, 8]"
Is the person on the bicycle safe?,136043,COCO_train2014_000000136043.jpg,"[1, 2, 3, 6, 8]"
Is this a big traffic jam?,136043,COCO_train2014_000000136043.jpg,"[1, 2, 3, 6, 8]"
Is this girl hugging the teddy bear for a specific reason?,203497,COCO_train2014_000000203497.jpg,"[88, 1, 87]"
What is her name?,203497,COCO_train2014_000000203497.jpg,"[88, 1, 87]"
Why is she squeezing the bear?,203497,COCO_train2014_000000203497.jpg,"[88, 1, 87]"
Is the girl afraid?,203497,COCO_train2014_000000203497.jpg,"[88, 1, 87]"
Where did she get the bear?,203497,COCO_train2014_000000203497.jpg,"[88, 1, 87]"
Where are they riding to?,307150,COCO_train2014_000000307150.jpg,"[1, 19]"
Is this man traveling to the mountains?,307150,COCO_train2014_000000307150.jpg,"[1, 19]"
Who is that riding the horse?,307150,COCO_train2014_000000307150.jpg,"[1, 19]"
Where is this?,307150,COCO_train2014_000000307150.jpg,"[1, 19]"
How far is he going to ride the horse?,307150,COCO_train2014_000000307150.jpg,"[1, 19]"
How long has he been playing baseball?,35552,COCO_train2014_000000035552.jpg,"[40, 1, 37, 39]"
Does this kid enjoy little league baseball?,35552,COCO_train2014_000000035552.jpg,"[40, 1, 37, 39]"
How old is the kid?,35552,COCO_train2014_000000035552.jpg,"[40, 1, 37, 39]"
Did the child hit the baseball?,35552,COCO_train2014_000000035552.jpg,"[40, 1, 37, 39]"
How old is the batter?,35552,COCO_train2014_000000035552.jpg,"[40, 1, 37, 39]"
What is the woman photographing?,180354,COCO_train2014_000000180354.jpg,"[1, 77, 9]"
Are they in Venice?,180354,COCO_train2014_000000180354.jpg,"[1, 77, 9]"
Did they view their entire vacation through the lens of their camera phone?,180354,COCO_train2014_000000180354.jpg,"[1, 77, 9]"
What city is that in?,180354,COCO_train2014_000000180354.jpg,"[1, 77, 9]"
Is that a river?,180354,COCO_train2014_000000180354.jpg,"[1, 77, 9]"
How high is that dog jumping?,491831,COCO_train2014_000000491831.jpg,"[1, 18, 34]"
Is this a dog training competition?,491831,COCO_train2014_000000491831.jpg,"[1, 18, 34]"
What kind of dog is that?,491831,COCO_train2014_000000491831.jpg,"[1, 18, 34]"
How high in the air can that dog jump?,491831,COCO_train2014_000000491831.jpg,"[1, 18, 34]"
Is that your dog?,491831,COCO_train2014_000000491831.jpg,"[1, 18, 34]"
Does he think that sweater-vest looks good?,69432,COCO_train2014_000000069432.jpg,"[32, 1]"
Why so serious?,69432,COCO_train2014_000000069432.jpg,"[32, 1]"
Where are they going,69432,COCO_train2014_000000069432.jpg,"[32, 1]"
Is it fashionably acceptable to wear a striped tie with a striped shirt?,69432,COCO_train2014_000000069432.jpg,"[32, 1]"
what is on his pin?,69432,COCO_train2014_000000069432.jpg,"[32, 1]"
What ocean is that?,362591,COCO_train2014_000000362591.jpg,"[1, 37, 39, 40, 9]"
Is it safe to pitch the ball with that young child bending down right there?,362591,COCO_train2014_000000362591.jpg,"[1, 37, 39, 40, 9]"
What body of water is that?,362591,COCO_train2014_000000362591.jpg,"[1, 37, 39, 40, 9]"
How old are the little boys?,362591,COCO_train2014_000000362591.jpg,"[1, 37, 39, 40, 9]"
What lake is this?,362591,COCO_train2014_000000362591.jpg,"[1, 37, 39, 40, 9]"
Does he hit the ball?,171967,COCO_train2014_000000171967.jpg,"[1, 37, 39, 40, 77, 47]"
Who are the Indians playing against?,171967,COCO_train2014_000000171967.jpg,"[1, 37, 39, 40, 77, 47]"
What day was that game on?,171967,COCO_train2014_000000171967.jpg,"[1, 37, 39, 40, 77, 47]"
Do you know that batter's name?,171967,COCO_train2014_000000171967.jpg,"[1, 37, 39, 40, 77, 47]"
Does he hit the ball?,171967,COCO_train2014_000000171967.jpg,"[1, 37, 39, 40, 77, 47]"
Is it difficult to trek through snow like that?,56023,COCO_train2014_000000056023.jpg,"[1, 35, 36]"
What is the temperature of this location?,56023,COCO_train2014_000000056023.jpg,"[1, 35, 36]"
Why are two of them on skis and two on snowboards?,56023,COCO_train2014_000000056023.jpg,"[1, 35, 36]"
How long have you been skiing?,56023,COCO_train2014_000000056023.jpg,"[1, 35, 36]"
When did you start snowboarding?,56023,COCO_train2014_000000056023.jpg,"[1, 35, 36]"
Do the trains usually run on time?,24980,COCO_train2014_000000024980.jpg,"[1, 10, 15, 7]"
Is another train coming?,24980,COCO_train2014_000000024980.jpg,"[1, 10, 15, 7]"
What or where is Footplate from the sign?,24980,COCO_train2014_000000024980.jpg,"[1, 10, 15, 7]"
Where is the train going?,24980,COCO_train2014_000000024980.jpg,"[1, 10, 15, 7]"
Is it derailed?,24980,COCO_train2014_000000024980.jpg,"[1, 10, 15, 7]"
How was the track?,251210,COCO_train2014_000000251210.jpg,"[1, 4]"
Where is this?,251210,COCO_train2014_000000251210.jpg,"[1, 4]"
Did he land this?,251210,COCO_train2014_000000251210.jpg,"[1, 4]"
Is the bike going to make the jump?,251210,COCO_train2014_000000251210.jpg,"[1, 4]"
Who is that on the motorcycle?,251210,COCO_train2014_000000251210.jpg,"[1, 4]"
Is this snow Fun Park close to your home?,228783,COCO_train2014_000000228783.jpg,"[1, 35, 15]"
How high off the ground is the skier?,228783,COCO_train2014_000000228783.jpg,"[1, 35, 15]"
